question_id,answer,word_count,code_present,ext_ref_present,img_present,high_interaction,very_high_interaction
322103,t,80,t,f,f,f,f
322115,f,50,t,f,f,f,f
322118,f,99,t,f,f,f,f
322122,t,43,f,f,f,f,f
322131,t,154,t,t,t,f,f
322142,f,126,f,f,f,f,f
322162,f,152,f,f,f,f,f
322167,f,52,f,f,f,f,f
322168,f,54,f,f,f,f,f
322195,f,135,t,f,f,f,f
322210,f,37,f,f,f,f,f
322213,t,102,t,t,f,f,f
322217,t,103,t,t,f,f,f
322226,t,340,t,f,f,f,f
322228,f,116,t,t,t,t,f
322236,t,17,f,f,f,f,f
322245,f,150,t,t,f,f,f
322245,f,150,t,t,f,f,f
322247,f,120,f,t,t,f,f
322251,f,93,f,t,t,f,f
322251,f,93,f,t,t,f,f
322251,f,93,f,t,t,f,f
322255,t,84,f,f,f,f,f
322257,f,103,f,t,f,f,f
322258,f,49,f,f,f,f,f
322263,f,266,t,f,f,f,f
322274,t,48,t,t,f,f,f
322278,t,143,f,f,f,f,f
322294,t,45,t,t,f,f,f
322302,f,105,t,t,f,f,f
322312,f,72,t,f,f,f,f
322323,t,193,t,t,t,f,f
322324,t,118,t,f,f,f,f
322327,t,104,t,t,t,f,f
322337,t,54,f,t,t,f,f
322338,t,62,f,t,t,f,f
322356,f,104,t,t,t,f,f
322358,f,57,f,t,f,f,f
322385,f,79,t,t,f,f,f
322385,f,79,t,t,f,f,f
322390,t,33,f,t,t,t,f
322398,f,307,t,t,t,f,f
322400,f,116,f,f,f,f,f
322403,t,125,f,f,f,f,f
322427,f,111,t,t,t,f,f
322432,t,57,t,t,f,f,f
322436,f,124,t,t,f,f,f
322448,f,186,t,f,f,f,f
322458,f,306,t,t,f,t,f
322464,t,80,t,f,f,f,f
322497,f,32,f,f,f,f,f
322500,f,20,f,t,t,f,f
322504,t,89,f,t,t,t,f
322509,t,40,f,f,f,f,f
322561,f,101,t,f,f,f,f
322562,t,57,t,f,f,f,f
322576,f,74,t,t,t,t,f
322579,f,93,t,f,f,f,f
322594,f,85,t,f,f,f,f
322612,t,103,f,f,f,f,f
322615,t,39,f,t,f,f,f
322627,f,82,t,t,t,f,f
322628,f,420,t,t,f,f,f
322631,f,86,f,t,t,f,f
322632,f,81,f,f,f,f,f
322659,t,286,t,t,f,f,f
322672,f,226,t,t,f,f,f
322682,f,74,f,f,f,f,f
322685,t,169,f,t,f,f,f
322697,f,68,f,f,f,t,f
322702,f,198,t,f,f,f,f
322710,t,227,f,t,t,f,f
322731,t,102,t,t,f,f,f
322733,t,63,t,t,f,f,f
322749,f,99,t,f,f,f,f
322749,f,99,t,f,f,f,f
322754,t,73,f,f,f,f,f
322761,t,77,f,t,f,f,f
322765,t,61,f,f,f,f,f
322779,t,89,f,f,f,f,f
322782,t,21,t,f,f,f,f
322815,f,203,t,t,t,f,f
322817,t,41,f,f,f,f,f
322827,f,101,f,t,f,f,f
322853,f,102,f,t,t,f,f
322857,t,141,t,t,f,f,f
322860,t,84,f,t,f,f,f
322861,f,177,t,t,f,f,f
322864,t,90,t,f,f,f,f
322871,f,75,t,f,f,f,f
322904,f,38,t,t,t,f,f
322913,f,150,t,f,f,f,f
322921,f,127,t,f,f,f,f
322932,t,214,t,f,f,f,f
322935,t,52,f,t,f,f,f
322964,f,116,f,f,f,f,f
322966,t,69,f,t,f,f,f
322992,t,42,t,f,f,t,f
323016,f,75,t,f,f,f,f
323016,f,75,t,f,f,f,f
323019,t,122,t,t,f,f,f
323028,t,63,f,f,f,f,f
323032,t,45,f,t,f,f,f
323056,t,94,f,t,t,f,f
323062,t,15,t,f,f,f,f
323063,t,23,t,f,f,f,f
323077,f,159,t,f,f,f,f
323098,t,104,t,f,f,f,f
323109,t,39,f,f,f,f,f
323111,t,67,f,f,f,f,f
323120,f,98,f,f,f,f,f
323133,f,572,t,t,t,f,f
323140,f,35,t,f,f,f,f
323152,t,45,f,f,f,f,f
323175,t,112,t,t,t,f,f
323186,f,269,t,t,f,f,f
323191,t,99,t,t,f,f,f
323196,t,39,f,t,t,f,f
323199,f,109,f,t,t,f,f
323202,t,67,f,f,f,f,f
323219,f,85,f,f,f,f,f
323222,t,117,t,t,f,f,f
323239,t,79,f,t,f,f,f
323276,t,99,t,t,t,f,f
323277,f,114,t,t,t,f,f
323288,t,156,t,f,f,f,f
323299,f,157,f,f,f,f,f
323302,f,232,t,t,t,f,f
323319,f,80,f,t,f,f,f
323321,f,63,t,f,f,f,f
323329,t,48,f,f,f,f,f
323362,f,153,t,t,f,f,f
323400,t,254,t,t,f,t,f
323424,f,117,f,t,f,f,f
323427,f,84,f,f,f,f,f
323438,t,70,t,t,f,f,f
323442,f,147,t,f,f,f,f
323444,f,78,f,t,t,f,f
323460,f,64,f,f,f,f,f
323467,f,100,f,t,t,t,f
323468,f,44,f,f,f,f,f
323486,f,153,f,t,f,f,f
323505,f,169,f,t,t,f,f
323515,t,25,t,f,f,f,f
323527,t,68,t,f,f,f,f
323570,f,174,t,t,f,f,f
323577,t,36,f,f,f,f,f
323585,t,132,t,t,f,f,f
323586,f,66,f,t,t,f,f
323605,t,66,t,f,f,f,f
323636,t,66,f,t,f,f,f
323641,t,158,t,t,f,f,f
323646,t,18,t,f,f,f,f
323656,f,102,t,t,t,f,f
323657,f,193,f,f,f,f,f
323677,f,44,f,f,f,f,f
323680,f,171,t,f,f,f,f
323680,f,171,t,f,f,f,f
323683,t,88,t,f,f,f,f
323684,t,60,f,f,f,f,f
323690,t,41,t,t,f,f,f
323707,f,85,f,f,f,f,f
323712,t,27,f,f,f,f,f
323739,f,229,t,t,f,t,f
323761,f,110,t,t,f,t,f
323773,t,26,f,t,f,f,f
323778,t,541,t,t,f,f,f
323787,f,75,f,f,f,f,f
323799,f,99,t,t,t,t,f
323815,t,385,t,t,f,f,f
323836,f,69,f,f,f,t,f
323840,f,148,f,f,f,t,f
323851,f,325,f,t,t,t,f
323853,t,41,t,t,f,f,f
323860,t,21,t,t,f,f,f
323867,t,24,f,t,f,f,f
323870,t,169,t,f,f,f,f
323914,f,180,t,f,t,f,f
323916,f,107,t,t,t,f,f
323939,t,92,t,f,f,f,f
323945,t,63,t,t,f,f,f
323965,t,18,t,f,f,f,f
323966,f,62,f,f,f,f,f
323972,f,158,t,t,f,f,f
324011,f,64,t,f,f,t,f
324033,t,53,t,f,f,f,f
324049,f,166,t,t,t,t,f
324052,t,13,f,t,f,f,f
324055,t,76,t,f,f,f,f
324060,t,70,t,t,f,f,f
324065,f,163,f,t,f,f,f
324070,t,73,f,t,f,f,f
324076,f,24,f,t,t,f,f
324079,t,22,f,t,f,f,f
324083,t,104,t,t,t,f,f
324102,f,305,t,t,f,f,f
324109,f,197,t,t,t,f,f
324112,t,16,t,f,f,f,f
324113,t,75,t,t,f,f,f
324116,t,40,f,f,f,f,f
324119,f,145,f,f,f,t,f
324119,f,145,f,f,f,t,f
324131,f,874,t,f,f,t,f
324147,f,161,f,f,f,f,f
324147,f,161,f,f,f,f,f
324157,t,319,t,f,f,f,f
324159,f,135,f,t,f,f,f
324159,f,135,f,t,f,f,f
324165,t,25,t,t,t,f,f
324171,f,193,f,t,t,f,f
324171,f,193,f,t,t,f,f
324206,t,105,t,t,f,f,f
324212,f,223,f,f,f,f,f
324214,t,75,f,t,f,f,f
324229,f,306,t,t,t,f,f
324234,t,183,t,t,t,f,f
324247,f,60,f,f,f,f,f
324277,f,77,t,f,f,f,f
324278,f,35,f,t,t,f,f
324312,f,72,f,f,f,f,f
324318,t,136,t,f,f,f,f
324320,f,276,t,f,f,f,f
324320,f,276,t,f,f,f,f
324320,f,276,t,f,f,f,f
324322,f,64,t,t,f,f,f
324336,f,272,t,t,t,f,f
324339,t,143,t,t,t,f,f
324349,f,99,f,t,t,f,f
324387,f,227,f,t,t,f,f
324389,f,230,t,t,t,f,f
324389,f,230,t,t,t,f,f
324404,f,97,f,t,t,f,f
324406,f,95,f,f,f,f,f
324415,f,263,f,t,t,f,f
324416,t,397,t,f,f,f,f
324429,t,59,t,t,f,f,f
324441,t,10,f,t,f,f,f
324449,f,55,f,f,f,f,f
324463,t,60,t,f,f,f,f
324469,f,97,t,t,t,f,f
324475,t,54,t,t,f,f,f
324477,f,133,t,t,f,f,f
324485,t,75,f,f,f,f,f
324488,f,100,f,t,t,f,f
324490,t,76,t,t,t,f,f
324496,t,112,t,f,f,f,f
324510,f,424,t,f,f,f,f
324525,t,23,f,f,f,f,f
324530,t,49,t,f,f,f,f
324540,t,33,f,f,f,f,f
324541,f,44,f,f,f,f,f
324581,t,77,t,t,f,f,f
324584,f,52,f,t,f,f,f
324595,t,63,t,t,f,f,f
324601,t,107,t,t,t,f,f
324605,f,109,t,t,f,t,f
324616,f,81,f,t,t,f,f
324618,t,47,f,t,t,f,f
324624,t,252,f,t,f,f,f
324628,f,56,f,t,t,f,f
324645,f,40,t,f,f,f,f
324654,f,104,t,t,f,f,f
324654,f,104,t,t,f,f,f
324665,f,227,t,f,f,f,f
324673,f,643,t,t,t,f,f
324674,t,65,t,f,f,f,f
324688,t,184,t,t,f,f,f
324691,t,170,t,t,f,f,f
324718,f,161,t,f,f,f,f
324723,t,69,f,t,f,f,f
324727,t,1235,t,f,f,f,f
324734,t,49,f,f,f,f,f
324736,f,35,t,t,t,f,f
324736,f,35,t,t,t,f,f
324736,f,35,t,t,t,f,f
324738,t,156,f,f,f,f,f
324761,t,406,t,t,t,t,f
324782,t,66,t,t,f,t,f
324790,f,105,t,t,t,f,f
324806,t,107,t,f,f,f,f
324809,t,41,t,t,f,f,f
324811,f,62,f,t,t,f,f
324812,t,280,t,t,f,f,f
324814,t,281,t,f,f,f,f
324845,f,111,f,f,f,f,f
324892,t,70,f,f,f,f,f
324897,f,206,t,t,f,f,f
324903,t,120,f,t,t,f,f
324919,f,783,t,t,t,t,f
324930,f,146,t,f,f,f,f
324933,t,141,t,f,f,f,f
324939,f,150,t,t,t,f,f
324944,t,141,f,t,t,f,f
324952,f,148,t,f,f,f,f
324960,t,80,f,f,f,f,f
324968,f,57,f,t,t,f,f
324973,f,47,f,f,f,f,f
324975,t,103,t,t,t,f,f
324996,f,171,t,t,t,f,f
325009,f,39,t,f,f,f,f
325032,t,69,t,f,f,t,f
325036,t,287,t,f,f,t,f
325053,f,62,f,f,f,t,f
325059,f,165,t,t,t,f,f
325059,f,165,t,t,t,f,f
325069,f,113,t,f,f,t,f
325069,f,113,t,f,f,t,f
325070,t,137,f,t,t,f,f
325079,f,64,f,f,f,f,f
325102,f,96,f,t,t,f,f
325106,f,89,t,t,t,f,f
325123,f,42,f,f,f,f,f
325126,f,194,t,t,f,f,f
325127,t,170,t,t,f,f,f
325137,f,77,t,t,t,f,f
325146,f,85,f,f,f,t,f
325161,f,47,f,f,f,f,f
325170,t,48,t,f,f,f,f
325172,f,139,f,f,f,f,f
325175,f,89,f,t,t,f,f
325176,f,130,f,f,f,f,f
325181,f,100,t,f,t,f,f
325181,f,100,t,f,t,f,f
325183,t,69,t,t,t,f,f
325186,t,170,t,t,f,f,f
325195,f,37,f,f,f,f,f
325198,f,56,f,f,f,f,f
325199,t,64,t,t,f,f,f
325201,f,128,t,f,f,f,f
325205,t,19,t,f,f,f,f
325207,t,25,f,f,f,f,f
325209,t,60,t,t,t,f,f
325224,f,150,t,f,f,f,f
325235,t,104,t,t,t,f,f
325237,t,303,t,f,f,f,f
325247,f,99,t,f,f,f,f
325247,f,99,t,f,f,f,f
325257,t,13,f,t,f,f,f
325260,f,38,f,f,f,f,f
325292,f,217,f,t,t,f,f
325294,t,1818,t,t,f,f,f
325305,t,22,f,t,f,f,f
325335,f,127,f,t,t,f,f
325340,t,20,t,f,f,f,f
325343,t,77,f,t,f,f,f
325348,t,185,t,f,f,f,f
325375,f,25,f,f,f,f,f
325412,f,87,f,f,f,f,f
325425,t,20,t,f,f,f,f
325429,t,101,t,t,f,f,f
325432,t,8,f,f,f,f,f
325433,t,45,t,f,f,f,f
325437,t,91,t,t,t,f,f
325440,f,149,t,f,f,f,f
325444,f,209,t,t,f,f,f
325466,t,127,t,t,f,f,f
325478,t,16,t,f,f,f,f
325484,f,71,t,t,f,t,f
325519,f,98,f,f,f,f,f
325520,f,96,t,t,t,f,f
325550,f,97,t,f,f,f,f
325552,f,95,t,f,f,t,f
325553,f,35,f,t,t,f,f
325576,t,119,t,t,f,f,f
325582,f,38,f,t,t,f,f
325582,f,38,f,t,t,f,f
325584,f,164,f,t,t,f,f
325585,t,111,t,t,t,f,f
325618,t,412,t,f,f,f,f
325621,f,375,t,t,t,t,f
325621,f,375,t,t,t,t,f
325631,f,284,t,f,f,f,f
325633,t,77,t,t,f,f,f
325639,f,203,f,t,f,f,f
325647,t,163,t,t,f,f,f
325648,t,69,f,f,f,f,f
325653,t,41,t,t,f,f,f
325656,t,91,f,f,f,f,f
325693,f,83,t,f,f,f,f
325700,t,102,t,t,t,f,f
325702,f,81,f,t,t,f,f
325705,f,55,f,t,f,f,f
325706,t,114,f,t,f,f,f
325710,t,42,f,f,f,f,f
325727,t,50,f,f,f,f,f
325741,t,55,t,f,f,f,f
325743,f,64,f,f,f,f,f
325746,t,93,t,f,f,f,f
325749,f,112,t,f,f,f,f
325758,f,158,t,t,t,f,f
325781,f,197,t,t,t,f,f
325797,f,73,f,t,t,f,f
325811,f,113,t,f,f,f,f
325815,f,317,t,t,t,f,f
325818,t,300,t,t,f,f,f
325823,f,177,t,t,t,f,f
325836,t,21,t,f,f,f,f
325840,t,54,t,f,f,f,f
325858,t,204,f,f,f,f,f
325860,t,55,t,f,f,f,f
325865,t,171,t,t,t,f,f
325885,f,87,f,t,f,f,f
325894,f,168,f,t,f,f,f
325898,t,149,f,t,t,f,f
325904,f,54,f,f,f,f,f
325919,f,177,f,t,t,f,f
325928,f,91,t,f,f,f,f
325933,t,250,t,f,f,f,f
325938,f,86,f,f,f,f,f
325946,t,110,t,f,f,f,f
325952,f,214,t,f,f,t,f
325984,f,29,t,f,f,f,f
325984,f,29,t,f,f,f,f
325999,t,105,t,f,f,f,f
326001,f,121,f,t,f,f,t
326024,t,74,f,t,f,f,f
326029,t,25,t,f,f,f,f
326036,t,80,f,t,t,f,f
326044,t,302,t,f,f,f,f
326049,f,86,f,t,t,f,f
326057,f,121,f,t,t,f,f
326059,f,185,f,t,t,f,f
326084,f,18,f,f,f,f,f
326087,t,58,t,f,f,f,f
326093,t,47,f,f,f,f,f
326108,t,56,f,f,f,f,f
326122,f,176,f,f,f,t,f
326127,t,101,f,f,f,f,f
326130,t,108,t,t,t,f,f
326134,f,84,f,f,f,f,f
326143,f,279,t,f,f,t,f
326144,f,163,t,f,f,f,f
326144,f,163,t,f,f,f,f
326202,f,178,t,f,f,f,f
326234,t,37,t,f,f,f,f
326238,f,172,t,t,f,f,f
326243,f,123,t,t,f,f,f
326267,f,87,f,t,t,f,f
326273,t,22,t,f,f,f,f
326292,t,38,f,t,t,f,f
326307,t,59,f,t,f,f,f
326324,f,237,t,f,f,f,f
326324,f,237,t,f,f,f,f
326342,f,381,t,t,f,f,f
326352,f,180,t,f,f,f,f
326354,t,65,f,f,f,f,f
326364,t,27,f,t,t,f,f
326378,f,64,t,t,f,f,f
326378,f,64,t,t,f,f,f
326405,f,97,f,t,f,f,f
326407,f,116,t,f,f,f,f
326408,f,125,f,f,f,f,f
326416,f,253,t,t,t,t,f
326423,f,50,f,t,t,f,f
326431,t,99,f,t,t,f,f
326437,f,119,f,t,t,f,f
326443,t,68,t,t,f,f,f
326451,t,72,t,f,f,f,f
326454,t,41,t,t,t,f,f
326475,f,80,f,t,f,f,f
326475,f,80,f,t,f,f,f
326483,f,143,f,t,t,f,f
326486,t,31,t,f,f,f,f
326500,f,385,t,t,f,f,f
326500,f,385,t,t,f,f,f
326503,t,33,f,t,f,f,f
326509,t,46,f,f,f,f,f
326510,t,113,f,t,f,f,f
326512,f,341,t,f,f,f,f
326514,t,160,t,t,f,t,f
326517,t,85,f,t,f,f,f
326518,f,114,f,t,t,f,f
326535,t,51,t,f,f,f,f
326547,f,68,f,f,f,f,f
326570,f,112,t,t,f,f,f
326585,t,47,f,t,f,f,f
326595,f,189,t,f,f,f,f
326629,f,101,f,t,t,f,f
326640,t,139,t,f,f,t,f
326648,f,58,f,f,f,f,f
326655,f,98,f,t,t,f,f
326661,f,24,f,f,f,f,f
326673,t,93,t,f,f,f,f
326678,f,135,t,f,f,t,f
326683,t,73,t,t,f,f,f
326686,t,59,t,t,f,f,f
326693,f,64,f,t,t,f,f
326696,t,58,f,t,t,f,f
326699,f,169,t,f,f,f,f
326701,t,71,t,t,t,f,f
326718,t,82,t,t,f,f,f
326727,t,29,t,t,f,f,f
326729,f,33,f,f,f,f,f
326731,f,88,t,f,f,f,f
326741,f,66,f,f,f,f,f
326741,f,66,f,f,f,f,f
326746,f,87,t,t,t,f,f
326746,f,87,t,t,t,f,f
326772,f,143,f,t,t,f,f
326774,t,173,t,f,f,f,f
326790,t,164,t,f,f,f,f
326800,f,103,t,f,f,f,f
326802,t,51,t,t,t,f,f
326811,t,47,t,f,f,f,f
326813,t,90,f,t,t,f,f
326840,t,88,f,t,f,f,f
326846,t,325,t,f,f,f,f
326847,t,172,t,f,f,f,f
326848,f,65,t,f,f,t,f
326849,t,120,f,t,t,f,f
326857,f,96,f,t,f,f,f
326862,t,7,f,t,f,f,f
326867,t,141,t,t,f,f,f
326870,t,70,t,t,f,f,f
326875,f,90,f,f,f,t,f
326883,t,30,t,t,t,f,f
326889,f,119,f,t,t,f,f
326906,t,31,t,t,f,f,f
326915,f,57,f,f,f,f,f
326915,f,57,f,f,f,f,f
326919,t,462,t,t,f,t,f
326958,f,108,t,f,f,t,f
326962,t,55,t,t,f,f,f
326965,t,45,f,f,f,f,f
326973,t,91,f,f,f,f,f
326975,t,168,f,f,f,f,f
326995,t,119,t,f,f,f,f
326999,f,76,f,t,f,f,f
327010,t,128,t,t,f,f,f
327015,f,171,f,t,f,f,f
327027,t,209,f,t,t,f,f
327029,t,184,t,t,f,f,f
327031,f,255,f,f,f,f,f
327039,f,55,f,f,f,f,f
327060,f,193,f,t,f,f,f
327063,t,79,f,f,f,f,f
327074,f,122,f,t,t,f,f
327074,f,122,f,t,t,f,f
327074,f,122,f,t,t,f,f
327079,f,71,f,f,f,f,f
327109,t,19,t,t,f,f,f
327111,t,16,f,t,f,f,f
327121,t,249,f,t,t,f,f
327128,t,36,f,t,t,f,f
327148,f,336,t,t,t,t,f
327159,t,37,f,f,f,f,f
327186,t,49,f,f,f,f,f
327202,f,102,t,f,f,f,f
327202,f,102,t,f,f,f,f
327204,t,33,t,f,f,f,f
327207,t,48,t,f,f,f,f
327219,t,183,f,f,f,f,f
327227,t,131,f,t,f,f,f
327245,f,288,f,f,f,f,f
327256,f,106,f,f,f,f,f
327261,f,48,f,t,t,f,f
327265,t,336,t,f,f,f,f
327266,t,27,f,f,f,f,f
327274,t,25,f,f,f,f,f
327280,f,118,t,f,f,f,f
327291,t,45,f,t,f,f,f
327296,f,154,t,t,f,f,f
327307,f,215,t,f,f,f,f
327315,f,206,t,t,t,f,f
327316,t,68,t,t,f,f,f
327318,t,88,t,t,f,f,f
327323,t,64,f,t,t,f,f
327325,t,47,t,f,f,f,f
327375,f,243,f,f,f,f,f
327376,f,354,t,t,f,f,f
327381,f,100,f,t,t,t,f
327387,t,438,f,t,f,t,f
327391,f,58,f,f,f,f,f
327409,f,75,t,f,f,f,f
327418,f,24,f,f,f,f,f
327422,f,85,t,f,f,t,f
327422,f,85,t,f,f,t,f
327441,f,230,t,t,f,f,f
327442,t,50,t,t,f,t,f
327444,t,99,t,f,f,f,f
327449,t,88,f,t,f,f,f
327457,f,161,f,f,f,f,f
327457,f,161,f,f,f,f,f
327457,f,161,f,f,f,f,f
327461,t,161,f,f,f,f,f
327465,t,51,t,f,f,f,f
327474,t,260,t,f,f,f,f
327477,f,58,f,f,f,f,f
327483,t,21,f,t,f,f,f
327489,t,77,t,f,f,f,f
327490,f,47,f,f,f,f,f
327490,f,47,f,f,f,f,f
327491,t,90,t,f,f,f,f
327503,t,19,f,f,f,f,f
327505,f,44,t,f,f,f,f
327520,f,83,f,t,f,f,f
327524,t,43,t,f,f,t,f
327532,f,78,f,t,t,t,f
327533,f,68,f,f,f,f,f
327550,f,207,t,t,t,f,f
327552,t,21,t,f,f,f,f
327553,t,60,f,f,f,f,f
327558,f,170,f,t,f,f,f
327594,f,160,t,t,f,f,f
327623,t,59,t,f,f,f,f
327635,t,164,t,f,f,f,f
327636,f,74,f,f,f,f,f
327637,f,183,t,f,f,f,f
327658,f,77,f,t,f,f,f
327670,f,29,f,f,f,f,f
327688,t,56,t,f,f,f,f
327695,t,87,t,f,f,f,f
327722,f,50,f,f,f,f,f
327723,f,496,t,f,f,f,f
327731,t,94,t,f,f,f,f
327739,f,144,t,f,f,f,f
327753,t,199,t,f,f,f,f
327784,t,67,t,f,f,f,f
327825,f,68,f,f,f,f,f
327853,f,120,f,f,f,f,f
327876,f,105,f,f,f,f,f
327888,t,12,t,f,f,f,f
327898,f,72,f,t,t,f,f
327904,f,219,t,t,f,f,f
327905,f,244,t,t,f,f,f
327907,f,262,t,t,f,f,f
327915,t,65,f,t,f,t,f
327922,f,67,f,f,f,t,f
327935,f,29,f,f,f,f,f
327935,f,29,f,f,f,f,f
327944,t,92,f,f,f,f,f
327951,f,28,f,f,f,f,f
327954,t,32,f,f,f,f,f
327958,f,96,t,f,f,f,f
327990,t,21,f,t,f,f,f
327996,t,230,t,f,f,f,f
327999,f,129,f,f,f,f,f
328000,f,72,f,f,f,f,f
328022,t,49,f,t,t,f,f
328024,f,43,f,t,t,f,f
328064,t,58,t,t,t,f,f
328068,t,18,f,t,f,f,f
328069,t,104,f,t,t,f,f
328081,f,97,t,f,f,f,f
328097,f,71,f,f,f,f,f
328098,t,47,t,f,f,f,f
328101,f,112,t,f,f,f,f
328111,f,425,t,t,t,t,f
328113,t,71,t,t,f,f,f
328124,t,88,f,t,f,f,f
328125,t,47,f,t,f,f,f
328137,t,17,t,f,f,f,f
328145,t,67,t,t,t,f,f
328157,f,60,f,t,t,f,f
328158,t,65,t,f,f,f,f
328182,f,68,f,t,t,f,f
328186,t,99,t,f,f,f,f
328213,t,63,t,f,f,f,f
328221,t,519,t,t,f,f,f
328226,f,247,t,f,f,f,f
328231,f,244,t,f,f,f,f
328236,t,96,f,f,f,f,f
328251,t,58,t,t,t,f,f
328265,f,148,t,f,f,f,f
328272,t,164,f,t,f,f,f
328275,t,28,f,f,f,f,f
328285,t,49,f,t,f,f,f
328287,t,58,f,f,f,f,f
328340,t,37,f,f,f,f,f
328341,f,74,f,f,f,f,f
328346,f,133,t,f,f,f,f
328357,t,343,f,f,f,f,f
328366,f,431,t,t,f,f,f
328376,f,69,f,t,t,f,f
328380,t,198,t,f,f,f,f
328388,f,85,f,t,t,f,f
328397,t,103,t,t,t,f,f
328399,f,88,f,t,t,f,f
328419,t,71,t,f,f,f,f
328434,t,35,f,f,f,f,f
328446,f,92,t,t,f,t,f
328453,f,44,f,f,f,f,f
328463,f,513,f,t,t,t,f
328474,f,107,t,f,f,f,f
328481,f,74,f,f,f,f,f
328481,f,74,f,f,f,f,f
328492,f,200,t,t,t,f,f
328509,f,252,f,t,t,t,f
328520,f,107,t,f,f,f,f
328529,f,243,t,f,f,f,f
328534,f,117,t,f,f,f,f
328540,t,71,f,f,f,f,f
328558,t,132,f,f,f,f,f
328561,t,89,f,f,f,f,f
328563,t,77,f,f,f,f,f
328566,f,315,t,t,t,f,t
328572,t,50,f,t,t,f,f
328596,f,222,t,f,f,f,f
328601,t,73,f,f,f,f,f
328602,f,109,t,f,f,f,f
328603,t,93,t,t,t,f,f
328610,t,167,t,t,f,t,f
328615,f,210,t,t,f,f,f
328617,t,149,t,t,f,f,f
328618,f,102,f,f,f,f,f
328618,f,102,f,f,f,f,f
328642,t,57,t,f,f,f,f
328654,f,183,f,t,t,f,f
328668,f,120,f,f,f,t,f
328677,t,153,t,t,f,f,f
328694,f,55,f,t,t,f,f
328708,f,93,t,t,t,f,f
328712,f,251,t,t,t,f,f
328725,f,171,t,f,f,f,f
328747,t,186,t,f,f,f,f
328788,f,42,f,f,f,t,f
328788,f,42,f,f,f,t,f
328798,t,30,t,f,f,f,f
328804,f,165,f,t,t,f,f
328809,t,59,t,f,f,f,f
328817,f,85,f,f,f,f,f
328821,t,69,t,t,t,f,f
328823,f,78,t,t,f,f,f
328824,t,317,f,t,t,f,f
328828,t,49,t,f,f,f,f
328852,f,66,f,f,f,f,f
328893,f,133,t,f,f,f,f
328896,t,101,f,t,t,f,f
328901,f,157,t,t,f,f,f
328901,f,157,t,t,f,f,f
328907,f,114,f,t,t,f,f
328907,f,114,f,t,t,f,f
328931,t,80,t,f,f,f,f
328934,f,53,t,f,f,f,f
328946,f,212,f,f,f,f,f
328966,t,40,t,t,f,f,f
328972,t,147,t,t,f,f,f
328977,t,19,f,t,f,f,f
328987,f,109,t,f,f,f,f
328999,t,132,t,f,f,f,f
329023,t,38,f,t,t,f,f
329033,f,70,t,f,f,f,f
329034,f,79,f,f,f,f,f
329046,f,163,t,f,f,t,f
329056,f,129,f,f,f,f,f
329064,t,46,t,f,f,f,f
329073,t,113,t,t,f,f,f
329074,f,61,f,f,f,f,f
329077,t,48,t,f,f,f,f
329089,t,88,t,t,f,f,f
329105,f,45,f,f,f,f,f
329113,t,156,t,f,f,f,f
329127,f,394,t,t,f,f,f
329167,t,27,t,f,f,f,f
329173,f,258,t,t,f,f,f
329175,t,26,f,f,f,f,f
329184,t,68,f,f,f,f,f
329192,f,35,f,t,t,f,f
329207,f,100,f,f,f,t,f
329212,t,11,f,f,f,f,f
329214,t,151,t,f,f,f,f
329216,f,143,t,f,f,f,f
329235,t,368,t,t,f,t,f
329254,t,54,f,t,f,f,f
329259,f,176,f,t,t,f,f
329276,f,187,t,t,f,f,f
329293,t,115,t,t,f,f,f
329296,t,72,t,t,t,f,f
329298,t,95,t,t,f,f,f
329348,f,90,t,f,f,f,f
329355,f,125,f,t,t,f,f
329361,f,615,t,f,f,f,f
329367,t,61,f,f,f,f,f
329397,f,127,t,t,f,f,f
329400,t,18,f,f,f,f,f
329411,t,51,t,f,f,f,f
329424,f,198,t,t,f,f,f
329431,f,130,t,t,f,f,f
329433,f,134,f,t,t,f,f
329436,f,75,f,t,f,f,f
329441,f,25,t,f,f,f,f
329445,t,64,t,f,f,f,f
329446,f,121,t,t,f,t,f
329465,f,22,f,f,f,f,f
329482,f,146,t,t,f,f,f
329505,t,30,t,t,f,f,f
329531,f,143,t,f,f,f,f
329542,t,112,t,f,f,f,f
329551,f,177,t,t,t,f,f
329554,t,65,f,f,f,f,f
329569,t,190,f,t,f,f,f
329573,f,113,f,t,t,t,f
329579,f,96,f,f,f,f,f
329579,f,96,f,f,f,f,f
329580,f,85,f,t,t,f,f
329587,f,59,f,t,f,f,f
329603,t,44,f,t,f,f,f
329615,t,92,f,t,f,f,f
329635,t,70,t,t,f,f,f
329642,f,280,t,t,t,t,f
329654,f,84,t,f,f,f,f
329656,t,48,t,f,f,f,f
329659,f,93,t,t,t,t,f
329683,t,15,f,f,f,f,f
329695,t,96,t,t,f,f,f
329700,f,54,t,t,f,f,f
329715,f,266,t,f,f,f,f
329716,f,143,f,t,t,f,f
329742,t,41,t,f,f,f,f
329748,f,214,t,t,f,t,f
329748,f,214,t,t,f,t,f
329749,t,43,f,f,f,f,f
329769,t,133,t,f,f,f,f
329775,t,112,f,t,t,f,f
329803,f,68,t,f,f,f,f
329819,f,252,t,f,f,f,f
329833,f,71,f,t,f,f,f
329849,t,96,f,t,f,f,f
329860,f,63,f,f,f,f,f
329877,t,143,t,f,f,f,f
329886,f,47,f,t,t,f,f
